"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bhutan","BTN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","18510178.1170483","22602771.3625866","20400634.2494715","19968316.8316832","21887323.943662","25820533.5489087","35504361.6177637","59617283.9506173","79686063.2183908","77398028.3425755","80434037.692747","80410290.237467","80220293.2098765","74261397.1794031","79964297.0991393","114460067.838421","112291843.070844","131398512.806389","124772176.442075","130380863.910822","129012507.788162","125216999.364272","128202190.907221","158797507.513954","218024620.476611","313215333.333333","488540499.2606","657474450.100971","613943620.532718","565371973.730149","673077343.64407","750024105.16279","706230865.389654","727604108.004055","714242710.492467","689952055.979636","639422224.471057","737147921.73411","754068095.24854","860578270.754314","",
"Botswana","BWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","7991027.618113","8954806.21239681","9953736.15589513","11044317.0697609","11989404.7121149","14519056.261343","15062761.5062762","14435146.4435146","15271966.5271967","17615930.92884","23729759.9106644","42086129.753915","61760499.2848784","94799020.3140758","125239146.431199","154834347.532116","187442502.299908","229869358.669834","307353296.30524","443742331.288344","562918167.781781","533763595.075893","553753520.442847","727778284.25563","754544054.220579","738988752.233785","951599169.815337","1476502471.85657","1864978672.20825","1826368554.27068","2086912120.39774","2090843886.03087","1997772195.09883","1959225785.15125","2036914251.6576","2404876993.00195","2609469947.65658","3056343815.05423","2361177500.65075","3027160280.25257","3000196009.25164","2671112100.25337","2836767913.01874","3667669548.87978","4444139018.51733","5249438114.40968","5297497555.87191","5963543363.52382","4999047884.10552","3573059775.54472","5579516015.07301","7668392266.97084","7082259014.4624","9167947445.49882","9501307505.48679","7183704916.57617","8223888975.52563","6904812503.6241","7528334921.56863","6160141513.03006","",
"Central African Republic","CAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26101663.5324279","32618432.4315288","30610513.5259673","32650875.6148568","40403674.3675804","40806179.1987216","44773980.9441937","43089273.2506263","65799813.9476266","51399881.3666379","60397792.9335814","60030783.7294562","57429311.3135228","77607282.0037938","78051053.0122594","80012173.7888853","100096590.716487","127861435.845127","142999429.662597","157199556.603561","201027829.000055","169417064.639175","165958843.454919","159064482.530585","149211719.376313","190340624.533959","204099901.272257","214306676.79078","224453261.7622","250535801.106115","245892968.903802","242234415.393597","238129779.615387","218665883.135697","199169783.685189","247850138.355647","216376660.533701","252105044.396708","219168752.430283","192136061.26759","186303954.218701","159877005.095912","158252320.484048","207845728.91652","177784785.782214","178708437.533948","209094018.800509","239616991.83002","218449261.647375","202648827.38021","249093411.140751","320054001.221436","289922972.255949","253274147.215345","315975075.203951","289437776.688114","270501999.9811","357682947.600536","419401328.480781","414205622.696962","",
"Canada","CAN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","7215712236.96798","7439414166.10697","8094515611.35049","9398224064.40888","9996446867.04438","11675300776.8421","13131449205.2398","15002668947.8911","16551276495.1988","19265001435.5441","20913052089.5227","24070108091.7264","29896010398.9601","38617586912.0654","38302202123.4762","44942190669.3712","48202162670.4278","53813447882.8789","64212907631.8935","75584160109.4766","81065977145.7169","79268055442.9764","85210159039.273","99654852907.1114","100872940314.903","102284994602.375","112629713423.831","132708214837.085","142065878378.378","149461775797.052","149170812603.648","155724331926.864","168751259592.28","190114967779.731","218740163217.721","233945727906.124","249765997399.971","253784967981.126","283991384532.544","329258635782.102","310667613636.364","304705919836.87","330149882235.386","383240584166.026","432369202838.752","467052186177.715","502770691741.923","534150890346.767","391985828011.548","471713799062.582","550012247691.207","555062538866.139","560294156017.37","572379685543.246","495626646067.832","481435925075.471","518235397597.284","550529196589.897","549482700560.327","",
"Central Europe and the Baltics","CEB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128466783317.865","136154529156.724","143468956075.733","158097529044.915","153021929621.198","165176972328.23","183183795009.539","206574242632.26","264058472744.452","345684671211.916","413012328819.603","502206768686.12","640334207750.334","761588627854.888","601249440457.075","688328660607.683","823574187754.095","799029883658.775","856883231196.679","901931181021.461","801792731937.227","832485942213.004","942778190415.806","1058039728342.62","1056492838848.78","",
"Switzerland","CHE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","10218997713.2403","11665105832.2649","14087057837.8237","19117667783.1143","23175594602.759","25656377019.3313","28703376540.2464","33446299979.197","44774761744.9664","50672877849.2813","56172585785.0451","53581992159.6579","50403111362.8528","48724852555.8573","51113594501.4257","52332532660.4534","68986425593.4182","80965278969.9571","90152024191.895","92156315789.4737","108671351857.184","105738270571.827","112563474612.431","109518060368.165","119116502888.06","139383426638.478","137783088996.764","135356206159.994","137791418816.388","137454516708.827","141789620440.549","141793622896.421","147504305787.245","169781825944.902","202880147969.441","219835929168.005","243432423831.552","294204136121.293","347370612131.844","309906630824.373","373420688240.774","457983317314.055","447813754667.608","495206231662.519","455817951895.791","422965464057.88","441347203251.841","442189906485.109","466305408279.788","464270210057.609","",
"Channel Islands","CHI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","536608944.069088","525717060.801627","614812442.87852","697065976.799525","732786384.66917","800181243.362563","1014234414.27814","985193067.05048","981819346.012696","1347031542.31512","1310155209.09861","1179623638.77507","1133195225.25019","2239538316.38582","3166342379.01505","1837931193.02324","2476026426.76916","2754528077.36706","3169044746.71835","4824713525.45742","6292627054.01682","5363825291.2401","4713939511.28918","4767971202.82819","4474125374.86451","4647193725.63029","5161066966.67965","6308060062.77162","8456167150.41737","10071482715.094","10760217714.584","11842675065.5747","13312092909.9785","12758599161.7389","15656361048.5982","21025141438.6168","20794067519.5867","22487271963.9408","20819483696.5826","21624592264.633","23772266321.3405","22996523019.9704","22876417337.3588","26973735771.3335","39488088029.3013","49382442843.8593","67789580748.6681","78242480554.8399","74413752040.6308","63854403849.5175","82487244655.3566","95255289952.0849","91147100657.3255","89638293156.1453","86267287016.2612","71654520805.7733","70495462057.2323","78790199944.6259","85257763802.9178","79613395185.9381","",
"China","CHN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2571289300.51182","1937606629.29564","1913234218.86425","2031034202.61597","2250385896.4985","2563165163.70136","2680965147.45308","2388496222.27638","2339751401.4136","2429116906.3287","2307254854.17174","2782516857.58388","3692485858.09095","5876143560.87262","7107893126.65715","7688998817.07711","6943442876.27485","7519646894.17591","6813008130.0813","9204347826.08696","11300000000","14587301587.3016","22600124795.19","21956304449.37","24764305080.89","25801403273.95","26202580690.47","34072853910","44923701330","41190793490","49129758920","55542659170","66847400129","74280328750","104607445198","131858826000","154811877000","187447040000","188750394176","198699399635","253092089737","272060010515.89","333002310923.451","447958253781.62","607356934124.72","773339005396.99","991731387760.5","1258056795940.68","1497868782939.59","1262664161019.72","1654815752520.77","2006296851391.43","2175080625679.5","2354248580552.39","2462839435097.13","2362092880957.64","2199967569433.37","2424199911705.08","2655591916228.46","2641273365373.5","",
"Cote d'Ivoire","CIV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","187017625.556139","218194462.124088","221930221.918022","258264752.481875","330533040.413472","338691189.41455","372845096.2722","392274948.994089","521479828.101502","500460465.162798","520616448.585417","510247597.56897","619773363.314177","896858189.629646","1402963862.35915","1430151941.39037","1946009761.85444","2670550446.37388","2885366741.57423","3163759568.37481","3561631199.13139","2966163293.54528","2756185695.16166","2527383751.37115","3100078387.62971","3263789748.09855","3617154650.84482","3372301472.43297","3126609547.07801","3125624091.59887","3421191368.47657","3149019076.45648","3558855924.13516","3252142526.23758","3369268837.06136","4593584282.14936","4989346356.11132","5030669759.28497","5220928218.20359","5247990455.07781","4370512052.15679","4559364399.97013","5887803489.97251","6426559249.96387","7695883854.37803","8528490015.5218","9330184049.1737","9620189719.19445","11460026905.8296","12395876701.6505","12611974309.3241","13678275118.4831","13107575011.8057","12988036434.9354","13888904528.6014","12532872742.5388","11796835871.9526","12855832026.0491","13134192041.8978","13918496153.8527","",
"Cameroon","CMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","193434683.336333","179141516.117027","192656350.967135","232978068.754145","269474960.777087","304035800.033393","284042012.602223","291797729.279486","363946226.849268","573755351.322004","624464986.350787","696620421.375408","843610400.5454","1043175451.30227","1224968082.51873","1879642995.1483","1669843815.38441","2432257586.58988","2243906920.39044","2611952656.02619","2725480658.49439","2472751280.0609","2053806127.92889","2003045526.86057","2306775345.75839","2250713452.20634","2486734793.37846","2341602554.67397","2157027779.24325","2235509632.47295","1990231973.73391","2445458047.3629","2695377807.29357","2393027329.09599","2245087608.13832","2612567706.81833","2679888437.51044","2813421456.63298","3044751072.90894","3958470638.37536","4413882090.68946","4962622164.77229","6460297270.74773","7674073978.13291","5568685495.53428","5802300066.9167","7617662949.02521","7601120581.60873","8273049826.32098","8725705928.80348","6884615104.87698","6280435081.94995","6506092153.93536","7473268802.66596","7885214648.64118","",
"Congo, Dem. Rep.","COD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316878619.73574","1607380673.70666","1731595952.11051","1142032617.06063","1851630126.86592","1113537727.27273","2185507246.37681","891666666.666667","1367800837.58331","2145055691.03305","2340567899.3741","2745153230.58484","3136077074.81099","6539494270.72831","7723022252.04164","5000335250.26001","8865916412.10778","10210736241.2238","9027202464.46064","11910414647.3896","13226085525.3466","10512898980.653","8896176892.90775","13401989661.626","16080742572.5421","15173271455.9601","",
"Congo, Rep.","COG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26943546.434338","29515424.4500006","50771655.4192559","62818525.19749","70846987.305715","71410810.7707121","65939853.0330596","72357447.7390855","76343640.5780523","85012891.1091859","95512627.9823672","104954865.950463","116257095.680306","171385616.281263","311584817.760394","275298406.703788","304665659.819158","348827333.662232","384211648.259852","568348371.033017","1023762093.66517","1156656680.88909","1194134307.47903","1215274929.33037","1351850300.61217","1227120964.24005","736631970.121334","958951542.191998","898779925.76588","1159530945.41363","1449116806.34251","1134481581.27291","1193589829.75672","822017114.203332","1035379941.84847","1369151278.45747","1739316245.99943","1755897499.50914","1487018125.88757","1701642896.66819","2585496314.97565","2165209434.71013","2473412989.69084","2831441638.12426","3750252499.15614","4987838979.90056","6253141117.12749","6014868990.62895","8551336322.86996","6269575545.81884","9010344298.63076","11524199753.5908","10276402426.1379","9506330841.32888","9521187838.64056","5080489780.56422","4598648747.16","6442159723.46483","9709768353.74784","8475348645.10139","",
"Colombia","COL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","632672494.348154","589865537.313433","605741204.428215","579510844.444444","714265144.444444","699047619.047619","541851851.851852","653146477.145043","701707004.180043","808812068.099551","955259648.019432","935820962.911309","1149373247.90663","1539558029.33178","1798616360.40627","2071845444.99232","2615131863.38089","3283905564.22709","3867783604.04144","4251544715.065","5416924889.4313","4312469259.96344","4252517718.43372","4050952667.78683","4546303965.08543","4818142148.53733","6582202894.2535","6165155372.87305","6386221631.40895","7118228010.95861","9024672480.38864","9389847563.38362","9649972062.93192","10089611942.598","12254186688.3985","13444770139.3343","14767813598.716","15829917576.649","14773797430.026","15812211474.8338","15897088339.1542","15111975248.9223","14513777086.8965","15687092169.746","19635451077.6387","24713096696.007","28652692001.1584","33882152640.9333","43859076278.1105","38170172499.0072","46826832158.2733","64565472465.6878","69774771037.0979","69111202876.0072","63397044931.4885","45930514341.4508","41623750618.7131","47235694691.1413","53017149213.859","51123470287.0702","",
"Comoros","COM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","18752561.7930516","17348160.355295","16259717.2580329","16931592.3779493","16319833.0255199","17384173.7687286","24669148.1159563","29823580.6930331","31499531.4688109","30175018.8711421","37963362.5637023","37475474.513877","40417152.7706415","40016216.9683451","28203731.6149806","35209696.8375917","34997132.8780691","32203525.7343795","32703609.9180308","33793543.4300631","30950452.4961024","33446307.7712056","37638993.5591058","48323485.2322169","55994447.5839025","57775592.8908229","61714688.8156578","71414384.2208642","75279521.6741405","84304807.1261037","87519203.2675129","101862710.840561","90876019.4433628","101000284.268301","111239529.269439","97918670.0850322","108098877.229645","128229503.784909","156131476.712545","149339045.758336","",
"Cabo Verde","CPV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","24288324.3019896","29942601.5562269","32243019.3521382","34103853.2038423","30064775.4008994","31179559.0390662","33573415.1518063","42578568.0969506","44159711.3816908","51418167.4085416","52576490.7976862","52976389.2000896","61728160.1928901","65033421.6121452","61175342.8337668","83482492.5507137","101395543.124898","134631485.120869","118975529.248762","124265005.50714","145630289.312716","167834263.047786","202095934.370935","255294474.069373","295820489.462614","367187288.19007","500015668.817199","545279858.851099","660191834.321885","531989156.822308","543735621.940263","662759015.551819","704245132.589581","749300524.240874","750676236.985831","717082167.756528","735539143.465946","812736072.667436","968366815.998092","1008054463.88803","",
"Costa Rica","CRI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","107517342.937743","102289846.339259","108885580.66796","113065968.932798","132494248.206794","133796226.415094","160407547.169811","174037735.849057","214867924.528302","227033962.264151","274128301.886792","288614205.077123","374287867.370008","470903291.809593","552345523.32913","589474912.485414","697444574.095683","948424737.456243","992882147.024504","1086476079.34656","1279264877.47958","1135278197.6998","1175166480.87107","1134009178.91089","1258544844.57489","1204104950.49505","1384953405.01792","1433877648.55823","1570096318.77556","1830043151.27604","1952841380.81713","2403995650.57584","3021544791.58225","3453398969.6965","3763146932.48155","4414827041.69682","4672770398.63271","5248818522.7859","6015987690.03461","6066566857.32288","6445399583.37389","6471720164.50269","6502965357.40092","7024720849.34531","7855095380.08358","8710569530.63531","9839017111.19804","10910386062.7488","11953067007.0592","10647948764.4953","12363101561.2475","13886078378.1015","14950204991.037","15586637116.9513","16313862272.8384","16884667693.8555","18345150588.7035","19160941533.6844","20272942762.9566","20884707651.5941","",
"Caribbean small states","CSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1857363400","2255959900","2654199160.54565","3258402050.66345","3719910243.90244","4251739756.09756","4499232764.92083","4635330843.37349","5819724675.32468","6377068904.10959","6521956666.66667","6565420000","6838236470.58824","7224138183.93481","7766066363.11895","7725366415.54755","7687511279.09767","8295404425.79168","8794332849.60422","8421585287.70986","8662106515.95745","5332907602.01993","3736544459.45946","2951182567.56757","3766477027.02703","4078053746.96796","3831000000","3785600000","3668100000","4123500000","4318900000","4193000000","3872000000","4649900000","6120800000","8962900000","9870000000","11917900000","12506400000","10839000000","14519000000","17319000000","18659000000","18593000000","17812000000","14941000000","13690000000","14083000000","14505000000","","",
"Curacao","CUW","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2158100558.65922","2369776536.31285","2170670391.06145","2281675977.65363","","","","","","",
"Cayman Islands","CYM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","173853062.59065","286578511.562153","351377554.132357","408069622.368274","575808862.275449","975007960.199005","1048990794.97908","1099530332.92232","1089019577.30812","1245251944.1675","1184542898.27255","1391979209.03955","1751888794.15347","2057181806.77541","2348366627.21894","2879463636.36364","2716934974.74747","3418539504.56323","3129819787.98587","3541279880.95238","6631689521.34541","7029131744.04015","6605714937.2862","7040542986.42534","7025878101.40237","6986380772.8558","7092287795.99271","7126828846.15385","8402847112.11778","9853627500","10265955726.8996","10726039392.7989","12765499589.3786","13945071041.4531","12641150319.5332","12963934773.9626","14746191536.7483","13816180136.1943","14665650152.7427","15289807360.1701","13909862420.9475","14780402922.2936","16705465431.5409","19040523145.9613","17931937758.8716","",
