"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Namibia","NAM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1363031565.28715","1525146767.89401","1290910699.2248","1209641707.73676","1005754276.29688","645140291.82575","835627384.595343","1181733108.71132","1116643361.73756","1179087022.88526","1400517910.21258","1494475428.24032","1679052945.30154","1609097958.80895","1664155429.76231","1944374651.92578","2040064266.27591","2085584375","1966006276.79395","1921498060.39774","1741324894.08917","1690735050.87581","1615858491.37154","2587532010.52256","2780114571.88414","2919059086.41859","3318108791.06264","4872709642.20912","5680164414.60548","6453833270.75609","6834854617.13709","7094428000","7845428799.82426","7252812627.56279","7966507032.25152","6988720607.98485","6367389868.65006","6137946260.80421","6243359856.12707","5894572990.78099","",
"New Caledonia","NCL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","877981986.914737","865614279.263157","926289564.512288","929193999.824908","864876583.623208","957465957.279919","1000834232.65463","928856835.897374","928027951.142191","1008558885.9842","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","33289006.8090676","47147122.5853696","68848135.9628984","60518929.7532737","82169184.4823758","94378540.1914381","112969634.286124","95676923.5397106","91775237.7459307","103099466.611479","117639416.489902","108204855.160492","152229794.2765","224624663.285615","297302465.219832","325027641.359899","365532137.409212","378778429.394044","493782806.033434","777716026.9573","956401810.681202","785895661.710181","728308200.42099","485292358.803987","394102976.336099","473096840.825975","393993287.437494","562306361.35499","537903250.716304","507802706.073792","721723851.191928","601899492.710033","573119378.839843","335471013.56703","397330930.375769","466021728.207483","511065924.03828","449737471.246565","556418337.904893","474889438.688476","455579771.405312","478916031.549526","526267876.216974","682501766.691832","853828914.648461","1049204716.32126","1077835772.21331","1285931182.86489","1936107115.61666","2539015006.37687","2807709620.71065","3066746511.28937","2732427354.24085","2997542893.20226","3236694384.06278","2949683590.49728","2527420739.82554","2937715031.10185","3368627240.13994","3457526521.19257","",
"Nigeria","NGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","710187876.242475","728148397.032059","665719165.616688","699267534.649307","855867282.654347","940921181.576368","930981380.372393","905921881.562369","818423631.527369","1023659526.80946","1406831863.36273","1251415929.20354","1447830923.24805","2327475247.52475","3619771863.11787","6342372881.35593","8685913705.58376","8116201716.7382","8679837892.60385","9008810572.68722","12324265006.3857","15759426922.1602","10116817452.9089","4380360108.27763","2226400163.97237","2430039655.35086","2130169417.14669","3501733649.72564","2865442922.94523","3930284156.33883","5376543934.00607","6274750928.16116","6812037765.21106","3789068116.99779","3217518984.31523","6773530071.0631","8801910405","12422516649.0017","11540302687.5","7791764870.6222","9009124610.97787","15864368093.3334","16020476815.0462","23692877634.9921","15878147174.3122","21181013076.4361","30812594225.3386","49889888791.7392","50982563652.928","50869959017.2577","63833765571.9064","87725735815.5426","59150427329.2911","66124760943.7166","68061578476.2175","51924105525.4869","46552592495.5334","49508493476.7175","69551804540.6154","88741069129.2308","",
"Nicaragua","NIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","58580562.4761905","59056821.3333333","76678615.2380952","88585217.8095238","104301947.904762","183599995.714286","206999991.642857","230300000.714286","211499993.285714","203299990.714286","226700007.928571","235900006.142857","261099998.428571","413400019.928571","648014290","587499993.214286","588399980.785714","838299989.714286","669400010.785714","429821045.789474","947294737.157895","1022920012.5","642304368.652174","822800000.5","914599977.689655","585776761.523256","601139763.334437","529941122.872857","1533033310.82482","660512085.603002","467806451.612903","781711340.206186","954960000","840604575.163399","1002161964.28571","1157042257.63612","1362967812.68524","1693911484.84881","1746535063.92871","2136873488.56901","2103725752.56107","2072738556.06302","2050197915.78947","2207225622.3517","2557900747.0182","2987690324.08431","3790401065.41003","4451147789.79321","5295608587.69661","4399272351.82772","5246108894.75754","6530237287.22859","7131020482.70034","7223494102.60974","7329047070.56154","7412975844.55989","7298277488.55735","7587959096.06701","6724040667.8245","6256593109.65319","",
"Netherlands","NLD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","13576226089.5019","16526937359.2257","18708263784.4612","21515225212.8536","29272028220.0851","39830685302.0739","43065322411.9902","48274614102.3504","55544241716.7999","66348587288.6535","83883252773.8108","96421798935.9344","82035810297.6243","78613386976.9745","77071450853.216","75043046703.2967","78508861464.9682","93092824248.9657","113269369016.536","126372893299.141","131771039176.972","157951219895.922","163751441537.011","176485644110.276","163796402467.964","182797973120.232","228853966511.117","231301960784.314","224998870566.975","233071539657.854","243545706371.191","247736318407.96","244672035794.183","251412572934.312","304652370203.16","361013161162.155","391698793682.378","437005394555.263","522747057213.249","580802695180.899","474426229508.197","522480150301.45","605454673215.801","585308679363.476","610942561798.721","619016814986.189","575155376990.886","543169158828.266","605693248620.001","677669488269.803","661218738690.195","",
"Norway","NOR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","4753951476.29114","5441403648.01088","5935763941.59254","8516077560.78948","11547556726.8986","13770877575.6184","15932557500.2291","18008828778.0595","16572115292.9058","19618293477.617","23668407839.3262","22626709643.6972","22489308955.6864","20633737185.4613","20799362862.219","22739380263.3416","29094351359.7577","32011280148.423","33673776277.4283","34734303714.9685","39734971324.5044","38356908173.8111","39946254726.8485","37247853850.3827","39908042394.015","47346413688.597","50982511085.6151","52449458534.7923","54133941233.3833","50963688583.4445","49523392942.3527","49263987899.9522","53255467321.3257","61614784893.0821","73845982672.6798","84668374078.3857","95765050753.9021","119823088865.005","133926063829.787","107434759791.995","122151661381.497","141509646722.783","140292393639.88","148200000000","147862946310.5","123677751369.226","123482346858.862","130798428369.937","141679557331.694","141960454545.455","",
"Nepal","NPL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","102375639.847749","79406746.2921643","58537865.8616616","57919838.0828318","80592592.5925926","71901234.5679012","80592592.5925926","81086419.7530864","100827880.761767","128470910.992773","210631428.299734","205966849.859682","197919992","248201284.50063","295583341.666667","364500008.333333","446416683.333333","450515193.6798","521619390.380921","502021598.526897","523971554.705733","578787429.208724","618261968.817866","780457946.043981","785537991.304313","785782436.053935","909166930.630345","875325167.037862","1052504166.66667","1278518367.34694","1519145030.12048","1611500000","1854725583.02648","1645665859.56416","1495923473.14202","1781598378.45664","1996693877.55102","1724111681.8122","1807224670.05677","2143236207.27273","2396739962.5635","2832075349.08544","3275658804.75262","4172661317.23891","4455549991.21991","5825346141.46184","6227147634.61674","6331151559.43554","7218386962.54255","8151231412.73403","8879788077.71288","8322475417.92859","10670300614.3345","13471570566.1426","14173973922.7036","",
"Nauru","NRU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22901435.7438563","44365572.3158829","52588162.5077336","73868882.7331487","97310199.2105022","108994092.68658","95355947.0082982","89750358.2472283","98441981.2417642","93691889.5723072","",
"New Zealand","NZL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1628844215.47766","1716099249.85574","2047885269.8104","3054125504.38291","4590457804.74352","3862660944.20601","3980904130.9431","4286560679.37198","4799331103.67893","6256636281.67885","6947500482.53233","7557239197.40238","7420247632.92061","7191771819.13775","7450482215.07829","7759079283.88747","7997993240.38868","9643454038.99722","10034138486.3124","11255844232.704","11758799976.0951","10889038937.6547","11679604423.6495","12606603617.0566","15508272788.3265","17590993623.8045","18774802275.5654","17791716573.1577","15900310542.6601","17893507706.6791","17245422210.5125","17132931525.1967","19861008428.2123","24776474899.2305","30398655462.1849","34110399211.4342","33455677323.1308","39993385757.3308","43041400154.6356","32056967955.525","40992659830.9386","48544383578.4633","49626355944.3639","51933398298.9728","54564610236.9827","47710036785.8575","48315901219.9579","54161964367.1288","58136319343.1395","","",
"OECD members","OED","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","296658789336.187","329117869809.822","391673902765.054","531098533035.853","738920473403.203","757968323904.252","858462626035.457","976022767667.688","1133452710186.32","1449949790279.07","1734098563905.56","1687505322685.04","1589217682963.68","1566735295815.52","1682660555741.67","1728910745753.18","1981321349541.25","2353133621103.79","2696675586899.6","2933264585487.69","3401020389823.12","3446447853294.75","3672075477803.88","3521874329022.23","3939600317216.17","4650252226006.53","4880511876774.92","5001575971758.23","5115584210250.86","5398748013187.69","5962634204331.08","5771774569520.24","5952829738157.23","6864634437207.21","8174203323584.71","9148157147751.27","10338719907309.3","11737069550667.8","13096969138513.2","10236363820393.8","11829718119315.9","13841691878842.9","13651443932484.4","13883302180802.5","14241516269481.8","12831472764675.6","12699935992809.9","13845074112770.9","15095175855212.2","14901296860450.6","",
"Oman","OMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","24026512.013256","27837772.9781617","28557715.3827694","50395968.3225342","96727622.7141482","160500260.552371","266609637.867123","786045165.026057","1062826288.36132","1176896641.57499","1207295599.30515","1335263173.1326","1519976548.92878","2252461204.40069","2764910538.50608","3259988419.22409","3019687319.05038","3314996815.28662","3720323972.20614","2997381937.17277","2270480884.26528","2629388816.64499","","3224967490.24707","3940182054.61638","4426527958.38752","4754226267.88036","4494148244.47334","4907672301.69051","5464239271.78153","6111833550.06502","7003901170.3511","6013003901.17035","6351105331.59948","7209362808.84265","7513654096.22887","8657997399.21977","11024707412.2237","11172951885.5657","13778542122.2367","19439087100.13","26587776332.8999","21537061118.3355","24237485045.5137","29236751053.316","34414329281.7854","41841097920.9352","37902726818.0257","36777230428.0718","31209685882.6544","34960398692.5108","35297526415.0114","35297526415.0114","",
